order_at,purchase_url,customer_num,product_code,paid_price
2025-02-28,ad_z5i67,zoziiz1u7o,set_CD,8000
2025-02-19,rp_mg_scu8k,0uivhu5iec,product_C,3000
2025-02-11,ad_r32mx,ey9w7zuy4f,product_D,4000
2025-02-27,rp_line_bcydv,yaa3w03xir,set_CD,8000
2025-02-10,ad_svblm,a09j0c5hs8,product_C,3000
2025-02-12,linead_hefwa,g6oxorkmss,set_AB,6000
2025-02-07,linead_j0az1,e942qpdnyg,product_D,4000
2025-02-25,list_gdug0,197gm69xsp,product_D,4000
2025-02-02,shop_lf61s,vionf56quz,product_A,2000
2025-02-17,linead_wx05o,wj0n3ut8pn,product_C,3000
2025-02-27,rp_mg_7dki5,wjheqzsvxm,product_B,5000
2025-02-21,rp_dm_lkr15,r1jqtw7idi,product_B,5000
2025-02-08,tik_b92mq,svsdq9c10f,product_C,3000
2025-02-03,linead_px6ur,f3zjypj7yt,set_AC,7000
2025-03-22,rp_mg_bndt9,u75mqa1tp7,product_B,5000
2025-03-11,list_wcl1l,tx8pkn2vy3,set_AB,6000
2025-03-18,ad_jurvn,7az6a30hwg,product_B,5000
2025-03-01,rp_line_br32t,bjuygt0mds,set_AC,7000
2025-03-13,ad_jx1wk,mbbdguwvgl,set_AC,7000
2025-03-05,ad_gx2z6,huoh855sfs,product_B,5000
2025-03-16,list_jwnvm,ht20cybjto,set_AB,6000
2025-03-26,tik_r47c7,8fpnc0o2if,set_AC,7000
2025-03-09,linead_88uye,o11avz0se7,product_A,2000
2025-03-15,list_k5stc,7d7qch5cux,set_AC,7000
2025-03-01,list_yf7ou,szycmkut47,product_A,2000
2025-03-10,shop_yhz7h,fpaxqya929,product_D,4000
2025-03-17,tik_3iv2s,ufoyfmgbw2,set_AC,7000
2025-03-21,linead_o18as,yp8y1f85fo,set_CD,8000
2025-03-07,ad_m8ycm,4xtji838kw,set_CD,8000
2025-03-03,linead_ashl7,nogc1yxs1z,set_AB,6000
2025-03-12,rp_dm_lm4cj,m1joln7k2v,set_CD,8000
2025-03-06,ad_wz26h,akmhbv74uk,product_C,3000
2025-03-22,tik_j3lu7,zzzksxftf2,set_AC,7000
2025-03-16,rp_line_o4pig,book0lvjs5,set_AC,7000
2025-03-05,list_p4uss,u4czrxmh67,product_A,2000
2025-03-05,ad_ty9l7,ugruzayphi,product_C,3000
2025-03-19,rp_mg_1zyu1,j911869til,set_CD,8000
2025-03-07,tik_9o6pp,qosdhrigvf,set_AB,6000
2025-03-26,ad_c4mmu,77fffhk2zt,product_B,5000
2025-03-10,rp_line_7y5rl,hnifzb76hc,product_C,3000
2025-03-25,ad_ysfqo,wzo52guirf,product_A,2000
2025-03-05,rp_mg_ea8yz,967omu4fr6,set_AC,7000
2025-03-08,rp_outb_i8mc1,pxpb7xocna,product_C,3000
2025-03-02,rp_dm_3cicv,g655vn5771,set_CD,8000
2025-03-05,linead_mf4lt,5yxb1aiul9,set_CD,8000
2025-03-18,list_worxy,engfkliecq,product_C,3000
2025-03-22,ad_7xsrv,yt2xjxqf5r,product_A,2000
2025-03-21,ad_iorb6,706gulu3ig,product_C,3000
2025-03-27,linead_vf0xf,3l05atzi26,set_CD,8000
2025-03-24,ad_a8oyx,wrtaf70yz5,set_AC,7000
2025-03-25,tik_cgidj,bv93mx2s6t,product_C,3000
2025-03-12,linead_k8uzz,1avxlrr5tb,product_C,3000
2025-03-02,rp_dm_swt63,9hiuuet0ro,set_AB,6000
2025-03-18,tik_dhfjw,ystmibj1i3,product_B,5000
2025-03-16,list_y2kge,ul25w8fxzl,set_AC,7000
2025-03-09,list_898ai,uzrh3bf101,set_CD,8000
2025-03-01,ad_l8sq6,t4k28h2nmc,product_A,2000
2025-03-07,ad_iaxtk,fwiylsvdh8,set_AB,6000
2025-03-28,linead_6ewcm,m7pn1k6wio,set_AB,6000
2025-03-15,rp_line_ucs8s,ujqgg99zgs,product_D,4000
2025-03-07,shop_ut9zu,gyr2dhhvou,set_AB,6000
2025-03-19,linead_0syqk,1u26vc3se0,product_C,3000
2025-03-09,linead_6ortt,g8dcc25mqp,set_CD,8000
2025-03-21,linead_f0bv9,f8thseb3gk,product_C,3000
2025-03-12,tik_igwi8,7qxxm0qk02,product_A,2000
2025-03-19,rp_mg_cg5kl,s3x6m4jhyz,product_C,3000
2025-03-05,tik_nmv13,mb5l6nogfh,product_B,5000
2025-03-10,rp_dm_m5u51,qc5zxuxrik,product_B,5000
2025-03-20,rp_line_2lhn1,o1w2i1rnrv,set_AC,7000
2025-03-12,tik_26gap,6vtiej06ay,set_AC,7000
2025-03-23,rp_mg_evbv8,c8yexuur19,product_C,3000
2025-03-10,tik_0xanu,31berfpa7n,set_AB,6000
2025-03-13,rp_dm_gudb0,ro8gjeikca,product_C,3000
2025-03-13,list_xp3gh,au4wz5gidy,set_AC,7000
2025-03-19,list_vgt8j,db6r55dro4,product_B,5000
2025-03-20,list_v4sen,e2qtd8lbm0,set_AC,7000
2025-03-15,rp_dm_ru41x,ejfpghf5wa,set_AB,6000
2025-03-06,linead_nj6hs,yzwusfkpk5,set_AB,6000
2025-03-17,tik_a6yqz,4syzgaa5f7,product_A,2000
2025-03-13,tik_jmx13,fte1jp1noo,product_A,2000
2025-03-26,rp_dm_s5162,gwlt7kn9nf,product_A,2000
2025-03-20,linead_txntz,91s3lmx1pi,product_B,5000
2025-03-10,list_4az7x,k84cea9rgv,product_C,3000
2025-03-09,rp_dm_uetz8,dwdggn4300,product_D,4000
2025-03-01,rp_line_5b04i,ucvlym9cl9,set_AC,7000
2025-03-24,linead_9l11j,y6x1snain8,set_AB,6000
2025-03-07,list_wn8aq,3ai9oa88i3,set_CD,8000
2025-03-26,list_yelus,hiw96uek2b,set_AC,7000
2025-03-15,linead_0wq99,qoxqvl79pp,product_C,3000
2025-03-12,ad_9wns5,lpze1qst49,set_AB,6000
2025-03-11,shop_69tdd,hotiu50y64,product_D,4000
2025-03-25,linead_9vym2,y4vwc5tyi8,set_AC,7000
2025-03-24,tik_8nr2h,x25xbxi74t,product_D,4000
2025-03-10,list_tf2wy,nj7dgs3bom,product_B,5000
2025-03-06,tik_7pel9,zqvd2jyuoq,product_B,5000
2025-03-22,tik_ii93g,980545bd9d,product_A,2000
2025-03-26,rp_dm_v9s5u,947lbxhpj5,product_C,3000
2025-03-14,shop_v7cuk,zc9t0l78nt,product_D,4000
2025-03-21,list_nt070,ybmqkgtibr,set_CD,8000
2025-03-23,rp_outb_gr2ua,6uo4q4zmdi,set_AC,7000
2025-03-16,tik_evrw3,i80t1wejvs,set_CD,8000
2025-03-07,linead_u1n44,be5i0tyh5v,set_AB,6000
2025-03-27,rp_line_epbf1,oaty4alnun,set_CD,8000
2025-03-09,linead_y6bqm,7wgu7pry1i,set_AB,6000
2025-03-20,shop_9c3ov,alwz39fv3u,product_B,5000
2025-03-22,linead_baryu,b3vgiuifj0,product_B,5000
2025-03-09,ad_4jlc8,wt4sdj8n6c,set_AB,6000
2025-03-16,rp_dm_v7hob,o27yfgb24m,set_AB,6000
2025-03-18,rp_line_xgect,hb2iv15tnl,product_D,4000
2025-03-03,rp_mg_4ot4k,g4newkhrqr,product_A,2000
2025-03-21,rp_line_rkoxc,ib41mpvxdg,product_C,3000
2025-03-17,linead_78t80,dq791x50vf,set_AB,6000
2025-03-03,linead_sghx7,gfjv8hkx59,product_B,5000
2025-03-08,tik_o3s95,fo3d7p7e85,set_CD,8000
2025-03-14,rp_outb_65boc,9yy9w7met2,product_C,3000
2025-03-09,rp_line_dz63p,rgwjzo4i2j,product_C,3000
2025-03-09,shop_297eh,488jvojm8m,product_A,2000
2025-03-27,linead_xm6to,s9v45cpo32,product_A,2000
2025-03-05,tik_ecc7h,un374izf42,set_AB,6000
2025-03-09,tik_hslat,xoran5ejj1,set_CD,8000
2025-03-13,linead_zcqzx,lvm9qrid7y,product_B,5000
2025-03-01,rp_dm_tvc30,b3b07eus0t,product_D,4000
2025-03-02,list_vhfsg,v2hst2wjds,set_AB,6000
2025-03-24,tik_t8ldb,rkydoxq2bi,product_A,2000
2025-03-28,linead_4pmm7,c0q2wzyq25,set_AB,6000
2025-03-02,ad_v0upj,mdjr1gmixm,product_D,4000
2025-03-23,linead_mdp1k,2q310sxhvl,product_C,3000
2025-03-05,rp_line_ypalx,cgrtc3o2om,product_B,5000
2025-03-12,shop_nr0f7,yaje5c1vv9,set_AC,7000
2025-03-06,shop_cxksp,s4s8s5zog3,set_CD,8000
2025-03-18,ad_3wj4c,vhpsk37ki1,product_D,4000
2025-03-20,tik_drxq9,5t13jib20x,product_B,5000
2025-03-11,rp_line_i3dbn,2mcnz7mfig,set_AB,6000
2025-03-09,rp_line_rlsop,kftxjs4w9i,product_A,2000
2025-03-13,tik_w11pe,q3jznnk2h0,product_D,4000
2025-03-03,tik_4u19c,vs5sxcor63,product_C,3000
2025-03-01,linead_yaotd,vg3x2sq2yr,product_B,5000
2025-03-19,list_5j1hc,9rkuqc72u0,set_AB,6000
2025-03-27,tik_w078f,z0uh6b12fa,set_AC,7000
2025-03-23,ad_ja6bg,5d130vqmfz,product_B,5000
2025-03-14,ad_mqul8,3cy0tc037l,product_A,2000
2025-03-25,rp_mg_y32pc,gznbahtrqn,set_CD,8000
2025-03-04,list_hf7lb,exyztu0y30,product_B,5000
2025-03-11,rp_line_uvkl4,0oxkraabd7,set_CD,8000
2025-03-10,rp_line_3igrt,jto6nbycdv,product_D,4000
2025-03-18,rp_dm_rdkeq,9df62a0x1h,set_CD,8000
2025-03-04,list_uzl9o,1teqphwccv,set_CD,8000
2025-03-12,linead_fqrli,nazzlop6cd,product_A,2000
2025-03-23,list_d6fz8,0e9dwzzq68,set_CD,8000
2025-03-01,linead_86kdk,eo59bgylu2,product_C,3000
2025-03-22,ad_nz0y9,ohcdbpn1ms,set_CD,8000
2025-03-07,tik_smpyv,klj9g80uxb,product_B,5000
2025-03-27,rp_dm_90ll3,w5ynjtlkpw,product_B,5000
2025-03-15,rp_dm_3cmcc,x7clkl0kzo,product_C,3000
2025-03-04,linead_p1ocv,ph3kkvywjc,product_C,3000
2025-03-23,linead_49fdo,cdsr0e71p4,product_C,3000
2025-03-18,linead_352xj,nut43h1rps,product_B,5000
2025-03-26,linead_794id,8pknwcodqp,set_AC,7000
2025-03-19,rp_mg_0tckk,khc5v9lbe5,set_AC,7000
2025-03-20,ad_7v49f,93uwxtnwa1,product_C,3000
2025-03-06,ad_t7cn9,dbiopptaz7,product_D,4000
2025-03-02,rp_outb_3p7f6,th3g18rxfh,product_D,4000
2025-03-02,rp_dm_wfi3c,nd11bxyxve,product_B,5000
2025-03-27,tik_3agoh,70hdoqega9,product_D,4000
2025-03-10,list_m8kvl,t2gafb1su0,product_D,4000
2025-03-12,rp_line_4ikx0,qi5pufzuq1,set_AC,7000
2025-03-02,list_79ru9,4hn2v8v5np,product_A,2000
2025-03-04,list_819m4,e4q1itztaa,set_AC,7000
2025-03-16,rp_dm_6hygm,1unor4thba,set_CD,8000
2025-03-20,shop_lwwfe,lpcdh44ysx,set_AC,7000
2025-03-04,ad_bz6b6,6pwnjqaop8,set_CD,8000
2025-03-12,ad_li8d2,hablzhlo7v,product_D,4000
2025-03-07,rp_line_gd50e,er2nz7itqr,set_AC,7000
2025-03-01,ad_jjq7h,uh04ztpsgo,product_B,5000
2025-03-03,tik_1hx94,06xx3lhjm8,set_AC,7000
2025-03-27,rp_mg_r5o5i,lf47402sr5,set_AC,7000
2025-03-15,linead_xktse,8j0fsl4a3f,set_AB,6000
2025-03-21,list_j2ray,o2b6jlzvb5,product_A,2000
2025-03-13,ad_qe8kc,1xrwb2jrxr,set_CD,8000
2025-03-23,linead_fil4e,mm0j4h174y,product_C,3000
2025-03-24,rp_dm_rpt7l,kmak1fytj2,product_A,2000
2025-03-21,shop_2jdoc,7pbh5t4ub9,product_D,4000
2025-03-20,linead_bct5u,51f4mzcxt1,product_D,4000
2025-03-17,rp_mg_epgvp,qzo39t0bwo,product_A,2000
2025-03-19,list_h80hj,hpzhsqb3aj,set_AB,6000
2025-03-13,linead_9zo9t,jv9zjphjux,product_D,4000
2025-03-16,rp_line_3k9di,zhhrfke2d0,product_C,3000
2025-03-17,list_vh0sa,rp4qwcsts4,product_A,2000
2025-03-08,list_7ntvs,phiec7l8zk,set_AB,6000
2025-03-12,ad_336ku,esvar4xjri,set_CD,8000
2025-03-27,rp_outb_x0wab,30m4xhfo1g,set_AC,7000
2025-03-14,tik_n5qro,bz1i90xwy9,set_AB,6000
2025-03-13,rp_dm_9uz2u,g9p2k8ufc8,product_A,2000
2025-03-16,rp_line_lije5,h2lxg2exn9,product_C,3000
2025-03-27,rp_dm_wt96x,pxekhm52ac,set_AB,6000
2025-03-15,tik_v2tea,16gmkjyz9e,set_AC,7000
2025-03-03,rp_mg_np5ff,3q7wig1uvc,product_A,2000
2025-03-22,rp_line_oq74h,a4wgl9ztv8,set_AB,6000
2025-03-07,rp_line_8gg7d,5f9ii6ytwj,set_AC,7000
2025-03-06,tik_ypihl,l2n1qy1l8n,product_B,5000
2025-03-25,ad_ibgrv,xrg0lzaygk,set_CD,8000
2025-03-23,tik_0135m,wtyj5k385s,product_D,4000
2025-03-06,rp_mg_47npl,jr0psxw985,product_A,2000
2025-03-08,rp_line_id54j,4ygs9tbibv,set_CD,8000
2025-03-13,tik_mlrja,oeqdy3t6ne,product_D,4000
2025-03-04,shop_4jl3m,ko2ixjveal,set_AB,6000
2025-03-19,rp_line_f88ht,rkzichc5i8,product_B,5000
2025-03-11,rp_line_0u4z8,4w4rkkbaup,set_CD,8000
2025-03-02,linead_e7dus,hclcgmgz7s,set_AB,6000
2025-03-18,tik_gs90r,9wf0orm4mg,product_D,4000
2025-03-16,list_btwwm,lx2ftv7oc3,set_AB,6000
2025-03-22,rp_line_lcfdi,40a2r0vkfv,set_CD,8000
2025-03-07,tik_jrnuv,ukjyi3gbwa,product_A,2000
2025-03-12,rp_outb_4xnl1,jnshjupbil,product_A,2000
2025-03-10,tik_ksxar,0jdcr78ama,product_A,2000
2025-03-01,rp_line_qxv66,4v7c9wt7fq,set_AB,6000
2025-03-17,list_epqmy,t4fo3rwvjx,product_A,2000
2025-03-20,linead_l8jtl,z45760cvyd,set_AB,6000
2025-03-13,list_14nxu,8vzlldea4n,set_CD,8000
2025-03-09,ad_i8k4l,z8y3fxmrlt,product_D,4000
2025-03-08,tik_8f9qj,2wwg6ing2l,product_B,5000
2025-03-15,rp_mg_xyhxv,rritut393d,product_A,2000
2025-03-20,rp_mg_3pc8l,sudibhjsmk,set_AB,6000
2025-03-20,ad_x8dbs,1xh5w10lle,product_C,3000
2025-03-03,tik_kobqb,5hbq1yjym4,product_B,5000
2025-03-18,list_qzrdb,1n8bwel03e,product_C,3000
2025-03-18,list_asayt,hd1i08iu0o,product_D,4000
2025-03-11,linead_inhsf,fwweyipb50,set_AB,6000
2025-03-26,tik_y3dvs,my7pchgy31,set_AC,7000
2025-03-21,ad_9pus6,jf83oyfkn9,set_AC,7000
2025-03-13,rp_line_9fj5w,cx4iljv45r,product_D,4000
2025-03-25,rp_line_b24tf,aihg3m9cv9,product_B,5000
2025-03-14,list_r194j,1k8zvcxxny,set_AC,7000
2025-03-11,rp_line_q6goe,j4ey4tt80k,product_C,3000
2025-03-14,rp_outb_xnj4n,4m7iiu5syq,product_C,3000
2025-03-15,list_wlnex,syf4f1usg2,set_AB,6000
2025-03-22,shop_212pt,6cnvks83tf,product_B,5000
2025-03-08,rp_line_xmf6w,fiic88c9ui,set_AC,7000
2025-03-19,list_oa3j7,urbdh3djrm,product_A,2000
2025-03-13,list_cfm5b,c2p8pglahr,product_A,2000
2025-03-28,tik_6ypjc,6a76tv6k29,set_AC,7000
2025-03-04,shop_ys3ve,tnkm9eil4c,product_B,5000
2025-03-25,rp_line_7j2es,m8ma3y00bb,set_CD,8000
2025-03-04,ad_6oo21,2c9vilci5h,set_CD,8000
2025-03-14,linead_fmdhc,oyd2hvyd4x,set_CD,8000
2025-03-22,list_6rc4m,wfmu9h2ody,product_C,3000
2025-03-15,rp_dm_h6i81,lpyvaqyc2n,product_B,5000
2025-03-23,tik_ngba4,w0g3etslh7,product_A,2000
2025-03-12,tik_19jyf,6v7fs5igye,set_CD,8000
2025-03-17,rp_mg_v0yxy,sctac80j6z,product_B,5000
2025-03-19,list_m96po,wpo74szth3,product_A,2000
2025-03-12,rp_outb_mw9i0,6ovviupvc5,set_AC,7000
2025-03-17,rp_line_rz1eh,mxncyzyfee,product_B,5000
2025-03-14,rp_line_dd6x4,t8kj1u8cki,set_AB,6000
2025-03-10,list_sf7dr,xmyoqdhtaa,product_C,3000
2025-03-01,list_mqnnl,3n1qil3zm0,product_B,5000
2025-03-23,linead_2s6q7,i72xtnelpy,set_AB,6000
2025-03-27,linead_4j7tn,dtqav192p0,set_AB,6000
2025-03-06,ad_6mjtn,e4kzmqzm58,set_AC,7000
2025-03-02,rp_line_rcpr5,pyx5bp5ez4,set_AC,7000
2025-03-19,tik_0psjz,4lf0siiij6,product_B,5000
2025-03-17,rp_line_cw3o5,494f294v0o,set_CD,8000
2025-03-23,rp_mg_1kciu,vow3uanlg0,product_A,2000
2025-03-18,ad_zyqk6,444q5l9f1w,set_AB,6000
2025-03-28,rp_outb_hz6yu,5b9ft754w7,product_B,5000
2025-03-27,linead_yftyl,vyqmeg00i9,set_CD,8000
2025-03-22,list_brnhu,hyyq9o264h,set_AB,6000
2025-03-15,rp_outb_ky4o0,5seyla2pd8,set_CD,8000
2025-03-26,shop_b3ttq,e2bux47s1x,product_D,4000
2025-03-11,ad_foq4m,pk6a75u7k7,set_AC,7000
2025-03-14,ad_4opyp,hv66uf1e8t,product_C,3000
2025-03-18,rp_dm_zt4mm,q0e2857pq5,set_AC,7000
2025-03-13,tik_y48hv,d7j1mnczvf,product_B,5000
2025-03-27,rp_line_azeoy,zu7xajd0vw,product_D,4000
2025-03-04,list_zg5pn,7j77nd38bl,set_AC,7000
2025-03-17,linead_7ei95,wf1b9hi86w,set_CD,8000
2025-03-18,rp_line_im7g6,drl0eztwk4,product_C,3000
2025-03-09,rp_line_5y9de,e3d35lsygc,set_AC,7000
2025-03-11,list_zg1g0,c9wi1fbdp9,product_C,3000
2025-03-08,ad_oe8xh,jipe345lge,product_D,4000
2025-03-13,rp_mg_pj4s9,8mshys8q5g,product_A,2000
2025-03-07,tik_4p8dq,l7krbslh7c,product_C,3000
2025-03-24,tik_tm7yp,s3zheir845,set_CD,8000
2025-03-13,rp_mg_43gbe,uivsfm6xk5,set_AB,6000
2025-03-25,tik_4u97s,sh9s8ii5px,product_B,5000
2025-03-28,list_nuhg5,di2hxd6aka,set_AB,6000
2025-03-28,tik_gk683,x26psws0xw,product_B,5000
2025-03-14,shop_8x4ly,dxhlbyggke,product_D,4000
2025-03-12,rp_dm_h0cup,3hx2b4vtk8,set_CD,8000
2025-03-23,rp_dm_0tjpw,utjydfpjuf,set_CD,8000
2025-03-01,tik_mfxez,8mtnze8tji,product_B,5000
2025-03-08,linead_1gck1,jxvsmzfgyz,set_CD,8000
2025-03-06,list_3svay,kgjhwgog1d,set_AB,6000
2025-03-08,linead_z52y7,0narcbc8gu,set_AC,7000
2025-03-04,linead_pi50r,ii2e6gc522,product_C,3000
2025-03-06,linead_r0kfv,2ha7vyrla0,product_D,4000
2025-03-21,rp_line_bynuc,d6nlyjyyft,set_AC,7000
2025-03-27,tik_8wul8,nhnuk61akv,product_A,2000
2025-03-20,linead_7th60,j9jst2i3vt,product_D,4000
2025-03-14,rp_line_363tt,biibonn55m,set_CD,8000
2025-03-23,tik_ih7qa,dsup4e44tw,product_D,4000
2025-03-26,rp_dm_o3qqu,3ca271lw5c,set_AC,7000
2025-03-23,shop_fbcih,gi03lane64,product_D,4000
2025-03-11,rp_line_isbqe,chxl9od3ek,product_B,5000
2025-03-23,tik_t6kdx,e8cg0w8wkf,product_A,2000
2025-03-08,rp_mg_evnbd,8fv5pnsuwj,set_AB,6000
2025-03-17,rp_dm_flc35,l3wfe2w4fo,product_D,4000
2025-03-21,ad_lbfqn,mkqa7n26jf,set_AB,6000
2025-03-01,tik_cz3iv,5k808wuyic,product_B,5000
2025-03-03,rp_mg_xp63p,dhmazz2z3l,set_AC,7000
2025-03-22,rp_line_h3ujz,4m8gp44csc,product_C,3000
2025-03-20,list_x4qbr,9d5eo7ot5o,product_A,2000
2025-03-09,list_2n3nk,gnrfn5hvis,product_D,4000
2025-03-20,rp_line_rsvdr,snh118ih75,set_AC,7000
2025-03-20,rp_mg_03dcu,rni6comvvx,product_C,3000
2025-03-28,rp_mg_tpr2j,zugxtqu6n2,set_AB,6000
2025-03-17,tik_80z7q,ec7yxn3xff,product_C,3000
2025-03-14,shop_uyqtl,72xzxvu1w4,product_D,4000
2025-03-09,ad_l77w2,9lfrlxxxyn,product_A,2000
2025-03-28,rp_line_t8l69,xraxh0qx0w,product_C,3000
2025-03-24,shop_quitg,s6zkckxwy8,set_AB,6000
2025-03-18,list_0596a,yfvfr48do1,set_AB,6000
2025-03-15,rp_mg_d6gsr,78oiu4iobu,product_D,4000
2025-03-14,ad_u8eq1,eratbczliz,product_A,2000
2025-03-20,linead_aiq23,pq38h7qupu,product_A,2000
2025-03-21,list_yhngx,9mba8318l3,set_AB,6000
2025-03-10,rp_line_f2qw9,7inhq8ly3r,set_AB,6000
2025-03-05,list_n2jkv,ccvxnf36mk,set_CD,8000
2025-03-02,linead_kt27e,fferlnjsc3,product_C,3000
2025-03-03,linead_hvhc0,qw435g9zaj,product_C,3000
2025-03-12,ad_k83l7,19yadrmjlf,product_D,4000
2025-03-19,linead_7eelr,dtpncugz4c,set_CD,8000
2025-03-03,rp_dm_1kutr,ovl616nbj3,product_A,2000
2025-03-07,linead_q7r5e,v4etong5zy,product_D,4000
2025-03-10,shop_g6h3a,nvkq5i8te0,product_D,4000
2025-03-20,tik_man6c,pa7xg5q1yc,product_A,2000
2025-03-15,rp_line_4khau,1mtmu7za8h,product_B,5000
2025-03-11,tik_09fqx,mnwqr5e43q,product_C,3000
2025-03-15,linead_9zmq4,06f5gc017s,product_C,3000
2025-03-20,rp_line_j96z7,mb3i22iehw,product_C,3000
2025-03-05,rp_mg_cni7j,fj04akibwa,set_AC,7000
2025-03-05,shop_dpakr,lupyexb59e,set_CD,8000
2025-03-26,rp_line_8sqv5,3nsq0k6fmy,product_A,2000
2025-03-22,list_m2di7,8kwdajqewg,product_C,3000
2025-03-03,tik_9v9i4,pr0aj56spz,product_A,2000
2025-03-20,shop_rmrmc,pep5dhcgn1,product_B,5000
2025-03-09,ad_5mlen,u20gcgqq3r,set_AC,7000
2025-03-27,shop_0zi0s,t768r4lzmh,product_C,3000
2025-03-08,ad_58d4p,my4736tfej,product_A,2000
2025-03-26,linead_j2tf6,bqs2g3gkx6,set_AC,7000
2025-03-28,ad_2n0tb,ps3jy0nm2o,product_A,2000
2025-03-04,ad_qyy7z,pa0wx1xxp6,set_CD,8000
2025-03-26,linead_gkd5p,7ywhwc34kq,set_AB,6000
2025-03-28,rp_mg_5ughw,0uafx3g4tl,product_D,4000
2025-03-15,list_65ept,8sbf6ow0c6,set_AC,7000
2025-03-10,list_rourx,xpsfp18hi3,product_D,4000
2025-03-13,tik_nzh1q,yw8mqh48vj,product_C,3000
2025-03-17,tik_tg347,mdnbgy3fbo,product_A,2000
2025-03-15,tik_bo26z,j3dgcmp0xm,product_D,4000
2025-03-28,rp_line_sq7wj,xwbnnuio2s,set_CD,8000
2025-03-05,linead_hzzt2,ptqwmg5vik,set_AB,6000
2025-03-05,list_augu8,qyhes8ow3c,set_AB,6000
2025-03-04,linead_id12k,mofge35lny,set_AC,7000
2025-03-10,linead_zejn3,8ucr2yao0h,product_C,3000
2025-03-23,tik_y3yl9,4ijxt1e8ej,product_C,3000
2025-03-23,rp_line_xfyy4,623pn0oeb0,set_CD,8000
2025-03-07,ad_cyr2e,xdxybc4y5h,product_B,5000
2025-03-02,rp_outb_2b917,6pz1ojlaqz,product_C,3000
2025-03-17,tik_hxiys,956t28v76v,product_D,4000
2025-03-17,tik_0k4xg,c3bcboer83,product_B,5000
2025-03-14,ad_2wixg,0vgspaowyx,set_CD,8000
2025-03-17,list_moqxb,6h2thz4myj,product_B,5000
2025-03-22,rp_mg_wm909,uss7wzqul7,product_D,4000
2025-03-02,linead_zgrex,eucl9y73kr,set_AB,6000
2025-03-15,rp_dm_1255a,czs7obraq5,product_B,5000
2025-03-08,list_cpx12,wdgbm0vc2g,product_A,2000
2025-03-05,rp_dm_tloh1,0b3n98uu1i,product_A,2000
2025-03-01,list_rg1lb,5rg1ntbpbh,product_B,5000
2025-03-04,ad_0zimj,plyw5rhiy5,product_C,3000
2025-03-03,tik_xst4v,5kz21lgvq6,product_D,4000
2025-03-12,rp_line_x3h1o,rckmjnre6y,set_AB,6000
2025-03-13,ad_czkef,uzfxciuxfw,set_CD,8000
2025-03-22,tik_215fm,9m2wtdvwsb,product_D,4000
2025-03-02,linead_y4pt3,eo8180klur,product_C,3000
2025-03-12,ad_dooz2,lpu4l58eot,set_AC,7000
2025-03-27,ad_8v28f,vi7sv0xucr,set_AC,7000
2025-03-16,shop_tl0tt,piw3tjt5q2,set_CD,8000
2025-03-28,linead_gic8c,yd464eytwi,set_AB,6000
2025-03-27,linead_5bww4,vw13wt6u12,set_AC,7000
2025-03-18,list_a4u33,nsid42q58g,set_AB,6000
2025-03-02,linead_5nau6,wex1d7pgrn,product_C,3000
2025-03-13,rp_dm_avg7l,tnb5c3eyqv,product_C,3000
2025-03-18,rp_mg_l434n,u22zve22ja,product_A,2000
2025-03-04,tik_ww1ei,b2skfkinrx,set_AC,7000
2025-03-15,rp_mg_sg6i4,yv8j2s2r4k,product_C,3000
2025-03-09,ad_vr58f,yq9u6duuw0,product_B,5000
2025-03-06,rp_line_ouazo,kysdrguzok,product_D,4000
2025-03-26,tik_yeztq,9gagpqm8zi,product_C,3000
2025-03-15,tik_645ud,4we2hcrvb0,product_D,4000
2025-03-11,linead_wob49,ha1bfumjb6,product_A,2000
2025-03-02,tik_8t1fj,kefzacvutz,product_A,2000
2025-03-20,linead_3tmxj,ztdxeal9p9,set_CD,8000
2025-03-09,rp_mg_trtwe,yuy5u98duo,product_C,3000
2025-03-21,tik_lx0jd,t9gfb6zx0a,product_D,4000
2025-03-09,linead_elum7,jvvdwiltpu,product_B,5000
2025-03-04,rp_dm_sh1yz,wig4csitty,set_AB,6000
2025-03-02,list_z03hw,6bpn5uzj3c,product_B,5000
2025-03-20,ad_et2b4,to0tulzsbx,product_D,4000
2025-03-15,linead_7c7g5,ic3fehr8el,set_AC,7000
2025-03-14,ad_vc3n5,3qjpw5u21k,product_C,3000
2025-03-01,rp_line_33zbr,k3wn72sz28,set_AB,6000
2025-03-18,tik_6aw26,we0w37hdcr,set_AB,6000
2025-03-12,tik_og0zw,slfbqf9qb7,set_AC,7000
2025-03-27,tik_ac17y,9zg7mzg9sh,product_C,3000
2025-03-28,rp_outb_45zb8,cj19gqoxd6,product_B,5000
2025-03-05,rp_line_xz7pw,a5lkn5176u,product_C,3000
2025-03-03,rp_line_wn51c,maod0rga7i,product_A,2000
2025-03-20,rp_mg_q1pkc,hlk4k89579,product_A,2000
2025-03-21,shop_6dvlf,bbrvsnbk12,product_C,3000
2025-03-05,linead_ulz6v,htvf9xiw9s,set_CD,8000
2025-03-18,rp_line_2bn93,plj08unhpo,set_AB,6000
2025-03-11,rp_dm_uyb4a,zqj7lqxrec,product_C,3000
2025-03-15,linead_kmwhm,515el1jgue,set_AC,7000
2025-03-20,shop_d4hnu,nzxstas8xe,set_CD,8000
2025-03-10,tik_rasyt,hi2us7f56d,set_AB,6000
2025-03-05,tik_aolxf,ire4vc9yn5,product_B,5000
